,stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
431,BX9,2018-04-01 05:00:00,11.4,,,,,
432,BX1,2018-04-01 05:00:00,,12.5,10.6,,,
433,TH4,2018-04-01 05:00:00,10.6,26.7,58.3,,,
434,ST5,2018-04-01 05:00:00,7.0,8.0,16.3,,,
435,RB7,2018-04-01 05:00:00,,8.6,22.8,,,
436,TD5,2018-04-01 05:00:00,6.6,,,,,
437,CD1,2018-04-01 06:00:00,10.0,11.1,45.5,,,
438,BL0,2018-04-01 06:00:00,6.0,9.8,38.1,,,
439,GR4,2018-04-01 06:00:00,9.0,13.8,10.6,,,
440,MY7,2018-04-01 06:00:00,8.5,13.2,,,,
441,HV1,2018-04-01 06:00:00,8.6,12.2,30.1,,,
442,GN3,2018-04-01 06:00:00,12.3,15.1,42.2,,,
443,GR9,2018-04-01 06:00:00,8.3,15.8,34.8,,,
444,LW2,2018-04-01 06:00:00,13.0,10.5,38.6,,,
445,GN0,2018-04-01 06:00:00,14.5,15.9,38.9,,,
446,KF1,2018-04-01 06:00:00,6.5,8.0,,,,
447,CD9,2018-04-01 06:00:00,15.9,23.9,90.8,,,
448,CT3,2018-04-01 06:00:00,,13.6,34.0,,,
449,CT2,2018-04-01 06:00:00,11.0,,,,,
450,BX9,2018-04-01 06:00:00,11.0,,,,,
451,BX1,2018-04-01 06:00:00,,12.7,9.9,,,
452,TH4,2018-04-01 06:00:00,12.1,26.3,56.7,,,
453,ST5,2018-04-01 06:00:00,6.0,14.0,17.3,,,
454,RB7,2018-04-01 06:00:00,,9.8,24.2,,,
455,TD5,2018-04-01 06:00:00,10.4,,,,,
456,CD1,2018-04-01 07:00:00,12.8,16.6,63.6,,,
457,BL0,2018-04-01 07:00:00,12.6,13.6,47.4,,,
458,GR4,2018-04-01 07:00:00,9.4,13.1,7.4,,,
459,MY7,2018-04-01 07:00:00,12.6,17.4,,,,
460,HV1,2018-04-01 07:00:00,8.6,10.4,24.4,,,
461,GN3,2018-04-01 07:00:00,12.2,16.2,35.4,,,
462,GR9,2018-04-01 07:00:00,10.8,17.6,32.2,,,
463,LW2,2018-04-01 07:00:00,11.1,17.6,37.2,,,
464,GN0,2018-04-01 07:00:00,12.0,14.6,32.7,,,
465,KF1,2018-04-01 07:00:00,7.1,9.0,,,,
466,CD9,2018-04-01 07:00:00,20.9,24.6,101.8,,,
467,CT3,2018-04-01 07:00:00,,14.8,30.7,,,
468,CT2,2018-04-01 07:00:00,14.0,,,,,
469,BX9,2018-04-01 07:00:00,11.3,,,,,
470,BX1,2018-04-01 07:00:00,,11.0,8.0,,,
471,TH4,2018-04-01 07:00:00,17.3,26.2,59.9,,,
472,ST5,2018-04-01 07:00:00,12.0,12.0,18.3,,,
473,RB7,2018-04-01 07:00:00,,18.2,37.7,,,
474,TD5,2018-04-01 07:00:00,7.4,,,,,
475,CD1,2018-04-01 08:00:00,15.9,19.4,82.4,,,
476,BL0,2018-04-01 08:00:00,14.3,17.7,52.8,,,
477,GR4,2018-04-01 08:00:00,7.9,11.8,6.9,,,
478,MY7,2018-04-01 08:00:00,12.0,19.3,,,,
479,HV1,2018-04-01 08:00:00,13.7,15.7,30.8,,,
480,GN3,2018-04-01 08:00:00,11.2,16.4,33.8,,,
481,GR9,2018-04-01 08:00:00,9.1,18.3,37.1,,,
482,LW2,2018-04-01 08:00:00,11.7,19.6,35.8,,,
483,GN0,2018-04-01 08:00:00,9.5,14.1,38.4,,,
484,KF1,2018-04-01 08:00:00,7.5,8.9,,,,
485,CD9,2018-04-01 08:00:00,22.0,26.1,113.8,,,
486,CT3,2018-04-01 08:00:00,,14.6,29.8,,,
487,CT2,2018-04-01 08:00:00,10.0,,,,,
488,BX9,2018-04-01 08:00:00,13.1,,,,,
489,BX1,2018-04-01 08:00:00,,14.3,12.6,,,
490,TH4,2018-04-01 08:00:00,18.6,22.6,53.6,,,
491,ST5,2018-04-01 08:00:00,7.0,12.0,22.4,,,
492,RB7,2018-04-01 08:00:00,,13.2,43.6,,,
493,TD5,2018-04-01 08:00:00,9.7,,,,,
494,CD1,2018-04-01 09:00:00,18.4,27.0,86.5,,,
495,BL0,2018-04-01 09:00:00,7.3,12.2,42.1,,,
496,GR4,2018-04-01 09:00:00,8.5,11.8,7.3,,,
497,MY7,2018-04-01 09:00:00,14.5,22.7,,,,
498,HV1,2018-04-01 09:00:00,14.0,16.7,34.1,,,
499,GN3,2018-04-01 09:00:00,12.2,16.6,41.7,,,
500,GR9,2018-04-01 09:00:00,10.1,15.1,51.5,,,
501,LW2,2018-04-01 09:00:00,10.7,14.7,28.2,,,
502,GN0,2018-04-01 09:00:00,18.3,25.1,60.2,,,
503,KF1,2018-04-01 09:00:00,7.9,9.8,,,,
504,CD9,2018-04-01 09:00:00,18.5,22.9,108.7,,,
505,CT3,2018-04-01 09:00:00,,14.2,28.2,,,
506,CT2,2018-04-01 09:00:00,11.0,,,,,
507,BX9,2018-04-01 09:00:00,13.0,,,,,
508,BX1,2018-04-01 09:00:00,,12.2,14.4,,,
509,TH4,2018-04-01 09:00:00,17.8,31.4,55.7,,,
510,ST5,2018-04-01 09:00:00,7.0,10.0,17.7,,,
511,RB7,2018-04-01 09:00:00,,17.0,48.4,,,
512,TD5,2018-04-01 09:00:00,6.7,,,,,
513,CD1,2018-04-01 10:00:00,15.5,18.6,77.0,,,
514,BL0,2018-04-01 10:00:00,9.3,12.5,40.4,,,
515,GR4,2018-04-01 10:00:00,8.7,14.0,15.6,,,
516,MY7,2018-04-01 10:00:00,15.0,19.5,,,,
517,HV1,2018-04-01 10:00:00,14.9,16.3,35.3,,,
518,GN3,2018-04-01 10:00:00,13.6,21.0,49.6,,,
519,GR9,2018-04-01 10:00:00,14.1,22.3,76.8,,,
520,LW2,2018-04-01 10:00:00,8.1,16.7,39.5,,,
521,GN0,2018-04-01 10:00:00,11.6,18.6,41.3,,,
522,KF1,2018-04-01 10:00:00,9.9,11.8,,,,
523,CD9,2018-04-01 10:00:00,18.5,24.2,105.2,,,
524,CT3,2018-04-01 10:00:00,,12.0,31.0,,,
525,CT2,2018-04-01 10:00:00,14.0,,,,,
526,BX9,2018-04-01 10:00:00,12.4,,,,,
527,BX1,2018-04-01 10:00:00,,15.3,17.9,,,
528,TH4,2018-04-01 10:00:00,17.4,22.5,48.6,,,
529,ST5,2018-04-01 10:00:00,8.0,11.0,20.4,,,
530,RB7,2018-04-01 10:00:00,,15.6,48.0,,,
531,TD5,2018-04-01 10:00:00,8.2,,,,,
532,CD1,2018-04-01 11:00:00,15.4,18.0,95.0,,,
533,BL0,2018-04-01 11:00:00,12.9,16.6,53.0,,,
534,GR4,2018-04-01 11:00:00,8.8,20.4,18.8,,,
535,MY7,2018-04-01 11:00:00,13.9,22.8,,,,
536,HV1,2018-04-01 11:00:00,9.5,11.7,30.5,,,
537,GN3,2018-04-01 11:00:00,13.7,19.1,55.5,,,
538,GR9,2018-04-01 11:00:00,13.8,24.3,62.8,,,
539,LW2,2018-04-01 11:00:00,16.1,21.3,50.3,,,
540,GN0,2018-04-01 11:00:00,14.7,19.9,43.3,,,
541,KF1,2018-04-01 11:00:00,10.9,13.1,,,,
542,CD9,2018-04-01 11:00:00,19.0,23.1,85.0,,,
543,CT3,2018-04-01 11:00:00,,13.4,33.4,,,
544,CT2,2018-04-01 11:00:00,13.0,,,,,
545,BX9,2018-04-01 11:00:00,15.2,,,,,
546,BX1,2018-04-01 11:00:00,,18.0,28.0,,,
547,TH4,2018-04-01 11:00:00,13.4,24.6,59.2,,,
548,ST5,2018-04-01 11:00:00,9.0,15.0,23.1,,,
549,RB7,2018-04-01 11:00:00,,16.0,42.4,,,
550,TD5,2018-04-01 11:00:00,12.5,,,,,
551,CD1,2018-04-01 12:00:00,18.1,21.1,58.7,,,
552,BL0,2018-04-01 12:00:00,13.3,18.2,48.0,,,
553,GR4,2018-04-01 12:00:00,5.4,15.8,12.0,,,
554,MY7,2018-04-01 12:00:00,15.9,26.0,,,,
555,HV1,2018-04-01 12:00:00,10.8,13.4,35.3,,,
556,GN3,2018-04-01 12:00:00,12.4,17.5,38.5,,,
557,GR9,2018-04-01 12:00:00,9.3,16.4,42.5,,,
558,LW2,2018-04-01 12:00:00,13.5,18.0,38.1,,,
559,GN0,2018-04-01 12:00:00,12.4,18.0,23.1,,,
560,KF1,2018-04-01 12:00:00,12.3,14.9,,,,
561,CD9,2018-04-01 12:00:00,18.6,22.9,81.9,,,
562,CT3,2018-04-01 12:00:00,,14.8,29.1,,,
563,CT2,2018-04-01 12:00:00,17.0,,,,,
564,BX9,2018-04-01 12:00:00,14.2,,,,,
565,BX1,2018-04-01 12:00:00,,14.2,18.5,,,
566,TH4,2018-04-01 12:00:00,11.0,21.0,54.9,,,
567,ST5,2018-04-01 12:00:00,9.0,9.0,18.0,,,
568,RB7,2018-04-01 12:00:00,,17.6,40.0,,,
569,TD5,2018-04-01 12:00:00,11.8,,,,,
570,CD1,2018-04-01 13:00:00,13.5,12.6,50.4,,,
571,BL0,2018-04-01 13:00:00,9.0,11.5,25.8,,,
572,GR4,2018-04-01 13:00:00,6.1,10.9,4.2,,,
573,MY7,2018-04-01 13:00:00,11.0,18.3,,,,
574,HV1,2018-04-01 13:00:00,3.7,5.8,26.6,,,
575,GN3,2018-04-01 13:00:00,9.9,9.7,25.8,,,
576,GR9,2018-04-01 13:00:00,7.4,9.9,28.8,,,
577,LW2,2018-04-01 13:00:00,12.4,12.8,15.5,,,
578,GN0,2018-04-01 13:00:00,9.5,13.7,18.3,,,
579,KF1,2018-04-01 13:00:00,7.4,8.7,,,,
580,CD9,2018-04-01 13:00:00,15.4,16.4,72.5,,,
581,CT3,2018-04-01 13:00:00,,7.8,20.1,,,
582,CT2,2018-04-01 13:00:00,12.0,,,,,
583,BX9,2018-04-01 13:00:00,10.5,,,,,
584,BX1,2018-04-01 13:00:00,,10.1,8.5,,,
585,TH4,2018-04-01 13:00:00,10.3,,53.4,,,
586,ST5,2018-04-01 13:00:00,7.0,7.0,12.3,,,
587,RB7,2018-04-01 13:00:00,,13.4,33.9,,,
588,TD5,2018-04-01 13:00:00,9.2,,,,,
589,CD1,2018-04-01 14:00:00,7.9,10.9,46.5,,,
590,BL0,2018-04-01 14:00:00,6.4,8.2,20.5,,,
591,GR4,2018-04-01 14:00:00,9.5,6.6,-0.9,,,
592,MY7,2018-04-01 14:00:00,8.8,11.4,,,,
593,HV1,2018-04-01 14:00:00,6.9,7.9,18.7,,,
594,GN3,2018-04-01 14:00:00,7.8,8.8,27.9,,,
595,GR9,2018-04-01 14:00:00,5.7,9.8,21.0,,,
596,LW2,2018-04-01 14:00:00,7.3,10.2,17.4,,,
597,GN0,2018-04-01 14:00:00,8.7,9.9,15.0,,,
598,KF1,2018-04-01 14:00:00,6.4,7.4,,,,
599,CD9,2018-04-01 14:00:00,9.8,10.7,73.3,,,
600,CT3,2018-04-01 14:00:00,,11.4,14.0,,,
601,CT2,2018-04-01 14:00:00,12.0,,,,,
602,BX9,2018-04-01 14:00:00,9.3,,,,,
603,BX1,2018-04-01 14:00:00,,10.3,-0.6,,,
604,TH4,2018-04-01 14:00:00,8.5,12.6,37.6,,,
605,ST5,2018-04-01 14:00:00,7.0,7.0,11.3,,,
606,RB7,2018-04-01 14:00:00,,4.6,16.0,,,
607,TD5,2018-04-01 14:00:00,8.5,,,,,
608,CD1,2018-04-01 15:00:00,9.0,10.7,39.1,,,
609,BL0,2018-04-01 15:00:00,10.1,7.2,32.5,,,
610,GR4,2018-04-01 15:00:00,5.5,11.4,1.9,,,
611,MY7,2018-04-01 15:00:00,7.1,12.0,,,,
612,HV1,2018-04-01 15:00:00,8.7,8.7,19.2,,,
613,GN3,2018-04-01 15:00:00,10.4,11.0,24.8,,,
614,GR9,2018-04-01 15:00:00,7.9,11.7,35.3,,,
615,LW2,2018-04-01 15:00:00,8.1,12.5,37.2,,,
616,GN0,2018-04-01 15:00:00,9.0,9.7,29.3,,,
617,KF1,2018-04-01 15:00:00,7.1,7.9,,,,
618,CD9,2018-04-01 15:00:00,10.5,10.6,57.4,,,
619,CT3,2018-04-01 15:00:00,,14.0,15.9,,,
620,CT2,2018-04-01 15:00:00,18.0,,,,,
621,BX9,2018-04-01 15:00:00,10.3,,,,,
622,BX1,2018-04-01 15:00:00,,11.3,2.0,,,
623,TH4,2018-04-01 15:00:00,6.7,13.5,22.0,,,
624,ST5,2018-04-01 15:00:00,7.0,11.0,12.9,,,
625,RB7,2018-04-01 15:00:00,,12.8,21.8,,,
626,TD5,2018-04-01 15:00:00,10.4,,,,,
627,CD1,2018-04-01 16:00:00,10.5,7.8,26.4,,,
628,BL0,2018-04-01 16:00:00,9.3,7.4,50.9,,,
629,GR4,2018-04-01 16:00:00,9.8,10.7,0.5,,,
630,MY7,2018-04-01 16:00:00,,10.9,,,,
631,HV1,2018-04-01 16:00:00,7.5,6.8,13.1,,,
632,GN3,2018-04-01 16:00:00,9.4,13.6,19.0,,,
633,GR9,2018-04-01 16:00:00,6.9,11.6,23.5,,,
634,LW2,2018-04-01 16:00:00,11.3,13.7,26.3,,,
635,GN0,2018-04-01 16:00:00,11.1,10.0,20.6,,,
636,KF1,2018-04-01 16:00:00,7.3,8.1,,,,
637,CD9,2018-04-01 16:00:00,9.9,9.9,45.0,,,
638,CT3,2018-04-01 16:00:00,,12.6,16.0,,,
639,CT2,2018-04-01 16:00:00,19.0,,,,,
640,BX9,2018-04-01 16:00:00,9.2,,,,,
641,BX1,2018-04-01 16:00:00,,11.4,7.4,,,
642,TH4,2018-04-01 16:00:00,8.3,44.3,17.8,,,
643,ST5,2018-04-01 16:00:00,9.0,10.0,10.8,,,
644,RB7,2018-04-01 16:00:00,11.0,10.6,18.2,,,
645,TD5,2018-04-01 16:00:00,10.5,,,,,
646,CD1,2018-04-01 17:00:00,10.1,11.6,30.1,,,
647,BL0,2018-04-01 17:00:00,7.0,8.6,39.8,,,
648,GR4,2018-04-01 17:00:00,8.3,9.7,2.1,,,
649,MY7,2018-04-01 17:00:00,,10.7,,,,
650,HV1,2018-04-01 17:00:00,10.7,10.5,11.1,,,
651,GN3,2018-04-01 17:00:00,8.2,13.2,17.6,,,
652,GR9,2018-04-01 17:00:00,8.1,10.6,16.7,,,
653,LW2,2018-04-01 17:00:00,8.1,12.1,26.3,,,
654,GN0,2018-04-01 17:00:00,11.0,18.2,14.9,,,
655,KF1,2018-04-01 17:00:00,7.9,8.7,,,,
656,CD9,2018-04-01 17:00:00,9.2,8.8,41.2,,,
657,CT3,2018-04-01 17:00:00,,18.2,13.1,,,
658,CT2,2018-04-01 17:00:00,16.0,,,,,
659,BX9,2018-04-01 17:00:00,9.0,,,,,
660,BX1,2018-04-01 17:00:00,,11.6,6.7,,,
661,TH4,2018-04-01 17:00:00,8.6,12.4,19.8,,,
662,ST5,2018-04-01 17:00:00,8.0,8.0,6.1,,,
663,RB7,2018-04-01 17:00:00,11.0,8.2,11.4,,,
664,TD5,2018-04-01 17:00:00,9.4,,,,,
665,CD1,2018-04-01 18:00:00,11.1,10.3,25.1,,,
666,BL0,2018-04-01 18:00:00,8.3,10.0,24.3,,,
667,GR4,2018-04-01 18:00:00,2.0,11.9,-0.2,,,
668,MY7,2018-04-01 18:00:00,7.6,11.3,,,,
669,HV1,2018-04-01 18:00:00,6.7,6.1,10.5,,,
670,GN3,2018-04-01 18:00:00,10.1,12.0,18.0,,,
671,GR9,2018-04-01 18:00:00,7.1,14.0,14.3,,,
672,LW2,2018-04-01 18:00:00,6.3,11.3,30.1,,,
673,GN0,2018-04-01 18:00:00,11.3,14.7,12.9,,,
674,KF1,2018-04-01 18:00:00,8.1,8.9,,,,
675,CD9,2018-04-01 18:00:00,11.6,10.9,40.2,,,
676,CT3,2018-04-01 18:00:00,,15.4,13.8,,,
677,CT2,2018-04-01 18:00:00,18.0,,,,,
678,BX9,2018-04-01 18:00:00,10.3,,,,,
679,BX1,2018-04-01 18:00:00,,12.0,7.8,,,
680,TH4,2018-04-01 18:00:00,9.1,13.4,17.5,,,
681,ST5,2018-04-01 18:00:00,16.0,6.0,5.7,,,
682,RB7,2018-04-01 18:00:00,16.0,16.8,14.3,,,
683,TD5,2018-04-01 18:00:00,9.6,,,,,
684,CD1,2018-04-01 19:00:00,12.7,6.6,29.1,,,
685,BL0,2018-04-01 19:00:00,7.0,5.6,22.6,,,
686,GR4,2018-04-01 19:00:00,1.3,8.7,-1.2,,,
687,MY7,2018-04-01 19:00:00,10.8,7.5,,,,
688,HV1,2018-04-01 19:00:00,6.6,7.1,20.5,,,
689,GN3,2018-04-01 19:00:00,7.2,9.3,11.6,,,
690,GR9,2018-04-01 19:00:00,2.1,8.5,11.8,,,
691,LW2,2018-04-01 19:00:00,5.8,7.1,25.9,,,
692,GN0,2018-04-01 19:00:00,6.7,7.7,9.7,,,
693,KF1,2018-04-01 19:00:00,6.3,6.9,,,,
694,CD9,2018-04-01 19:00:00,10.0,9.7,48.5,,,
695,CT3,2018-04-01 19:00:00,,7.8,15.3,,,
696,CT2,2018-04-01 19:00:00,13.0,,,,,
697,BX9,2018-04-01 19:00:00,8.6,,,,,
698,BX1,2018-04-01 19:00:00,,9.5,9.6,,,
699,TH4,2018-04-01 19:00:00,8.3,11.2,17.2,,,
700,ST5,2018-04-01 19:00:00,3.0,5.0,9.2,,,
701,RB7,2018-04-01 19:00:00,15.0,11.8,14.4,,,
702,TD5,2018-04-01 19:00:00,5.9,,,,,
703,CD1,2018-04-01 20:00:00,4.7,6.6,29.0,,,
704,BL0,2018-04-01 20:00:00,6.6,2.9,26.4,,,
705,GR4,2018-04-01 20:00:00,1.1,5.5,-2.4,,,
706,MY7,2018-04-01 20:00:00,5.2,8.2,,,,
707,HV1,2018-04-01 20:00:00,1.4,2.7,26.4,,,
708,GN3,2018-04-01 20:00:00,0.6,4.8,13.7,,,
709,GR9,2018-04-01 20:00:00,1.5,5.7,11.9,,,
710,LW2,2018-04-01 20:00:00,-1.0,5.2,13.2,,,
711,GN0,2018-04-01 20:00:00,6.1,6.1,9.6,,,
712,KF1,2018-04-01 20:00:00,3.2,3.8,,,,
713,CD9,2018-04-01 20:00:00,6.1,6.2,57.1,,,
714,CT3,2018-04-01 20:00:00,,9.8,9.9,,,
715,CT2,2018-04-01 20:00:00,8.0,,,,,
716,BX9,2018-04-01 20:00:00,5.7,,,,,
717,BX1,2018-04-01 20:00:00,,8.2,9.5,,,
718,TH4,2018-04-01 20:00:00,3.9,8.7,23.5,,,
719,ST5,2018-04-01 20:00:00,3.0,2.0,9.4,,,
720,RB7,2018-04-01 20:00:00,9.0,10.0,19.5,,,
721,TD5,2018-04-01 20:00:00,5.6,,,,,
722,CD1,2018-04-01 21:00:00,6.6,8.3,33.2,,,
723,BL0,2018-04-01 21:00:00,3.1,6.1,23.5,,,
724,GR4,2018-04-01 21:00:00,8.6,2.7,-2.4,,,
725,MY7,2018-04-01 21:00:00,5.9,11.6,,,,
726,HV1,2018-04-01 21:00:00,6.3,6.8,14.6,,,
727,GN3,2018-04-01 21:00:00,5.9,9.4,11.6,,,
728,GR9,2018-04-01 21:00:00,2.7,8.6,13.7,,,
729,LW2,2018-04-01 21:00:00,6.1,8.6,13.6,,,
730,GN0,2018-04-01 21:00:00,4.3,5.8,9.6,,,
731,KF1,2018-04-01 21:00:00,4.1,5.4,,,,
732,CD9,2018-04-01 21:00:00,7.4,8.2,57.0,,,
733,CT3,2018-04-01 21:00:00,,11.0,13.5,,,
734,CT2,2018-04-01 21:00:00,6.0,,,,,
735,BX9,2018-04-01 21:00:00,6.2,,,,,
736,BX1,2018-04-01 21:00:00,,9.3,7.7,,,
737,TH4,2018-04-01 21:00:00,7.6,12.1,36.6,,,
738,ST5,2018-04-01 21:00:00,5.0,6.0,10.7,,,
739,RB7,2018-04-01 21:00:00,8.0,13.6,14.0,,,
740,TD5,2018-04-01 21:00:00,5.6,,,,,
741,CD1,2018-04-01 22:00:00,9.4,10.6,44.7,,,
742,BL0,2018-04-01 22:00:00,3.8,7.7,26.6,,,
743,GR4,2018-04-01 22:00:00,2.1,12.1,-1.6,,,
744,MY7,2018-04-01 22:00:00,10.3,14.4,,,,
745,HV1,2018-04-01 22:00:00,0.6,3.5,20.4,,,
746,GN3,2018-04-01 22:00:00,6.6,9.7,11.6,,,
747,GR9,2018-04-01 22:00:00,3.8,8.6,17.1,,,
748,LW2,2018-04-01 22:00:00,4.4,12.0,17.4,,,
749,GN0,2018-04-01 22:00:00,6.1,16.1,12.2,,,
750,KF1,2018-04-01 22:00:00,5.4,7.5,,,,
751,CD9,2018-04-01 22:00:00,4.6,6.7,73.3,,,
752,CT3,2018-04-01 22:00:00,,17.2,17.1,,,
753,CT2,2018-04-01 22:00:00,8.0,,,,,
754,BX9,2018-04-01 22:00:00,6.6,,,,,
755,BX1,2018-04-01 22:00:00,,11.4,9.2,,,
756,TH4,2018-04-01 22:00:00,6.9,16.7,38.0,,,
757,ST5,2018-04-01 22:00:00,6.0,10.0,11.4,,,
758,RB7,2018-04-01 22:00:00,16.0,11.2,13.8,,,
759,TD5,2018-04-01 22:00:00,8.5,,,,,
760,CD1,2018-04-01 23:00:00,9.6,12.3,46.2,,,
761,BL0,2018-04-01 23:00:00,1.8,9.3,29.3,,,
762,GR4,2018-04-01 23:00:00,9.5,4.6,-0.7,,,
763,MY7,2018-04-01 23:00:00,8.3,18.5,,,,
764,HV1,2018-04-01 23:00:00,3.9,6.8,27.2,,,
765,GN3,2018-04-01 23:00:00,6.5,9.7,13.7,,,
766,GR9,2018-04-01 23:00:00,2.8,9.1,17.3,,,
767,LW2,2018-04-01 23:00:00,6.6,11.4,22.6,,,
768,GN0,2018-04-01 23:00:00,6.9,13.4,13.7,,,
769,KF1,2018-04-01 23:00:00,5.3,7.8,,,,
770,CD9,2018-04-01 23:00:00,6.3,8.9,80.8,,,
771,CT3,2018-04-01 23:00:00,,16.8,19.5,,,
772,CT2,2018-04-01 23:00:00,5.0,,,,,
773,BX9,2018-04-01 23:00:00,7.2,,,,,
774,BX1,2018-04-01 23:00:00,,11.4,10.6,,,
775,TH4,2018-04-01 23:00:00,6.6,14.0,42.5,,,
776,ST5,2018-04-01 23:00:00,4.0,13.0,9.1,,,
777,RB7,2018-04-01 23:00:00,12.0,16.2,22.2,,,
778,TD5,2018-04-01 23:00:00,8.8,,,,,
779,CD1,2018-04-02 00:00:00,7.7,11.8,47.2,,,
780,BL0,2018-04-02 00:00:00,6.2,10.9,25.8,,,
781,GR4,2018-04-02 00:00:00,2.7,11.3,0.5,,,
782,MY7,2018-04-02 00:00:00,27.1,16.5,,,,
783,HV1,2018-04-02 00:00:00,9.5,12.3,25.7,,,
784,GN3,2018-04-02 00:00:00,5.6,10.2,14.8,,,
785,GR9,2018-04-02 00:00:00,2.9,10.4,14.9,,,
786,LW2,2018-04-02 00:00:00,3.9,12.9,19.8,,,
787,GN0,2018-04-02 00:00:00,5.1,14.8,12.5,,,
788,KF1,2018-04-02 00:00:00,5.2,7.8,,,,
789,CD9,2018-04-02 00:00:00,11.3,13.8,81.0,,,
790,CT3,2018-04-02 00:00:00,,14.2,17.3,,,
791,CT2,2018-04-02 00:00:00,6.0,,,,,
792,BX9,2018-04-02 00:00:00,7.7,,,,,
793,BX1,2018-04-02 00:00:00,,13.5,11.3,,,
794,TH4,2018-04-02 00:00:00,7.4,19.6,48.1,,,
795,ST5,2018-04-02 00:00:00,3.0,11.0,13.0,,,
796,RB7,2018-04-02 00:00:00,12.0,14.8,22.5,,,
797,TD5,2018-04-02 00:00:00,6.8,,,,,
798,CD1,2018-04-02 01:00:00,8.3,13.3,43.9,,,
799,BL0,2018-04-02 01:00:00,5.9,11.0,31.6,,,
800,GR4,2018-04-02 01:00:00,4.6,10.8,0.1,,,
801,MY7,2018-04-02 01:00:00,9.5,19.0,,,,
802,HV1,2018-04-02 01:00:00,7.3,12.3,27.8,,,
803,GN3,2018-04-02 01:00:00,6.4,11.9,17.4,,,
804,GR9,2018-04-02 01:00:00,4.4,12.2,19.6,,,
805,LW2,2018-04-02 01:00:00,3.4,14.7,23.5,,,
806,GN0,2018-04-02 01:00:00,6.2,8.9,14.3,,,
807,KF1,2018-04-02 01:00:00,5.0,7.6,,,,
808,CD9,2018-04-02 01:00:00,10.0,14.2,87.1,,,
809,CT3,2018-04-02 01:00:00,,17.0,19.4,,,
810,CT2,2018-04-02 01:00:00,6.0,,,,,
811,BX9,2018-04-02 01:00:00,5.3,,,,,
812,BX1,2018-04-02 01:00:00,,13.3,10.9,,,
813,TH4,2018-04-02 01:00:00,6.5,17.4,43.9,,,
814,ST5,2018-04-02 01:00:00,5.0,10.0,12.8,,,
815,RB7,2018-04-02 01:00:00,11.0,14.4,20.6,,,
816,TD5,2018-04-02 01:00:00,5.1,,,,,
817,CD1,2018-04-02 02:00:00,8.9,11.4,36.5,,,
818,BL0,2018-04-02 02:00:00,4.7,10.5,26.6,,,
819,GR4,2018-04-02 02:00:00,5.3,10.1,-1.1,,,
820,MY7,2018-04-02 02:00:00,15.5,18.4,,,,
821,HV1,2018-04-02 02:00:00,4.7,8.7,23.9,,,
822,GN3,2018-04-02 02:00:00,5.1,8.0,16.3,,,
823,GR9,2018-04-02 02:00:00,2.7,9.8,18.4,,,
824,LW2,2018-04-02 02:00:00,9.6,15.9,19.8,,,
825,GN0,2018-04-02 02:00:00,4.9,7.9,14.2,,,
826,KF1,2018-04-02 02:00:00,4.7,7.3,,,,
827,CD9,2018-04-02 02:00:00,12.9,16.6,95.5,,,
828,CT3,2018-04-02 02:00:00,,12.6,16.7,,,
829,CT2,2018-04-02 02:00:00,4.0,,,,,
830,BX9,2018-04-02 02:00:00,7.7,,,,,
831,BX1,2018-04-02 02:00:00,,11.9,8.5,,,
832,TH4,2018-04-02 02:00:00,8.9,16.4,44.2,,,
833,ST5,2018-04-02 02:00:00,5.0,10.0,27.7,,,
834,RB7,2018-04-02 02:00:00,12.0,5.4,20.8,,,
835,TD5,2018-04-02 02:00:00,3.9,,,,,
836,CD1,2018-04-02 03:00:00,10.6,10.0,51.5,,,
837,BL0,2018-04-02 03:00:00,6.8,10.5,29.1,,,
838,GR4,2018-04-02 03:00:00,5.2,9.7,0.1,,,
839,MY7,2018-04-02 03:00:00,11.9,16.8,,,,
840,HV1,2018-04-02 03:00:00,6.3,10.2,26.4,,,
841,GN3,2018-04-02 03:00:00,4.2,8.9,12.6,,,
842,GR9,2018-04-02 03:00:00,6.9,10.7,20.8,,,
843,LW2,2018-04-02 03:00:00,8.7,9.4,20.3,,,
844,GN0,2018-04-02 03:00:00,9.7,11.1,13.4,,,
845,KF1,2018-04-02 03:00:00,4.6,7.2,,,,
846,CD9,2018-04-02 03:00:00,11.4,14.3,102.9,,,
847,CT3,2018-04-02 03:00:00,,19.6,16.4,,,
848,CT2,2018-04-02 03:00:00,3.0,,,,,
849,BX9,2018-04-02 03:00:00,7.0,,,,,
850,BX1,2018-04-02 03:00:00,,12.7,8.9,,,
851,TH4,2018-04-02 03:00:00,8.5,16.6,44.5,,,
852,ST5,2018-04-02 03:00:00,6.0,10.0,17.5,,,
853,RB7,2018-04-02 03:00:00,12.0,13.8,17.7,,,
854,TD5,2018-04-02 03:00:00,6.4,,,,,
855,CD1,2018-04-02 04:00:00,11.4,15.4,57.2,,,
856,BL0,2018-04-02 04:00:00,7.7,11.6,35.6,,,
857,GR4,2018-04-02 04:00:00,5.0,11.8,0.4,,,
858,MY7,2018-04-02 04:00:00,10.5,19.9,,,,
859,HV1,2018-04-02 04:00:00,5.4,8.8,29.9,,,
860,GN3,2018-04-02 04:00:00,10.3,14.0,22.6,,,
861,GR9,2018-04-02 04:00:00,4.3,10.5,22.7,,,
