stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
HV1,2018-04-01 07:00:00,8.6,10.4,24.4,,,
GN3,2018-04-01 07:00:00,12.2,16.2,35.4,,,
GR9,2018-04-01 07:00:00,10.8,17.6,32.2,,,
LW2,2018-04-01 07:00:00,11.1,17.6,37.2,,,
GN0,2018-04-01 07:00:00,12.0,14.6,32.7,,,
KF1,2018-04-01 07:00:00,7.1,9.0,,,,
CD9,2018-04-01 07:00:00,20.9,24.6,101.8,,,
CT3,2018-04-01 07:00:00,,14.8,30.7,,,
CT2,2018-04-01 07:00:00,14.0,,,,,
BX9,2018-04-01 07:00:00,11.3,,,,,
BX1,2018-04-01 07:00:00,,11.0,8.0,,,
TH4,2018-04-01 07:00:00,17.3,26.2,59.9,,,
ST5,2018-04-01 07:00:00,12.0,12.0,18.3,,,
RB7,2018-04-01 07:00:00,,18.2,37.7,,,
TD5,2018-04-01 07:00:00,7.4,,,,,
CD1,2018-04-01 08:00:00,15.9,19.4,82.4,,,
BL0,2018-04-01 08:00:00,14.3,17.7,52.8,,,
GR4,2018-04-01 08:00:00,7.9,11.8,6.9,,,
MY7,2018-04-01 08:00:00,12.0,19.3,,,,
HV1,2018-04-01 08:00:00,13.7,15.7,30.8,,,
GN3,2018-04-01 08:00:00,11.2,16.4,33.8,,,
GR9,2018-04-01 08:00:00,9.1,18.3,37.1,,,
LW2,2018-04-01 08:00:00,11.7,19.6,35.8,,,
GN0,2018-04-01 08:00:00,9.5,14.1,38.4,,,
KF1,2018-04-01 08:00:00,7.5,8.9,,,,
CD9,2018-04-01 08:00:00,22.0,26.1,113.8,,,
CT3,2018-04-01 08:00:00,,14.6,29.8,,,
CT2,2018-04-01 08:00:00,10.0,,,,,
BX9,2018-04-01 08:00:00,13.1,,,,,
BX1,2018-04-01 08:00:00,,14.3,12.6,,,
TH4,2018-04-01 08:00:00,18.6,22.6,53.6,,,
ST5,2018-04-01 08:00:00,7.0,12.0,22.4,,,
RB7,2018-04-01 08:00:00,,13.2,43.6,,,
TD5,2018-04-01 08:00:00,9.7,,,,,
CD1,2018-04-01 09:00:00,18.4,27.0,86.5,,,
BL0,2018-04-01 09:00:00,7.3,12.2,42.1,,,
GR4,2018-04-01 09:00:00,8.5,11.8,7.3,,,
MY7,2018-04-01 09:00:00,14.5,22.7,,,,
HV1,2018-04-01 09:00:00,14.0,16.7,34.1,,,
GN3,2018-04-01 09:00:00,12.2,16.6,41.7,,,
GR9,2018-04-01 09:00:00,10.1,15.1,51.5,,,
LW2,2018-04-01 09:00:00,10.7,14.7,28.2,,,
GN0,2018-04-01 09:00:00,18.3,25.1,60.2,,,
KF1,2018-04-01 09:00:00,7.9,9.8,,,,
CD9,2018-04-01 09:00:00,18.5,22.9,108.7,,,
CT3,2018-04-01 09:00:00,,14.2,28.2,,,
CT2,2018-04-01 09:00:00,11.0,,,,,
BX9,2018-04-01 09:00:00,13.0,,,,,
BX1,2018-04-01 09:00:00,,12.2,14.4,,,
TH4,2018-04-01 09:00:00,17.8,31.4,55.7,,,
ST5,2018-04-01 09:00:00,7.0,10.0,17.7,,,
RB7,2018-04-01 09:00:00,,17.0,48.4,,,
TD5,2018-04-01 09:00:00,6.7,,,,,
CD1,2018-04-01 10:00:00,15.5,18.6,77.0,,,
BL0,2018-04-01 10:00:00,9.3,12.5,40.4,,,
GR4,2018-04-01 10:00:00,8.7,14.0,15.6,,,
MY7,2018-04-01 10:00:00,15.0,19.5,,,,
HV1,2018-04-01 10:00:00,14.9,16.3,35.3,,,
GN3,2018-04-01 10:00:00,13.6,21.0,49.6,,,
GR9,2018-04-01 10:00:00,14.1,22.3,76.8,,,
LW2,2018-04-01 10:00:00,8.1,16.7,39.5,,,
GN0,2018-04-01 10:00:00,11.6,18.6,41.3,,,
KF1,2018-04-01 10:00:00,9.9,11.8,,,,
CD9,2018-04-01 10:00:00,18.5,24.2,105.2,,,
CT3,2018-04-01 10:00:00,,12.0,31.0,,,
CT2,2018-04-01 10:00:00,14.0,,,,,
BX9,2018-04-01 10:00:00,12.4,,,,,
BX1,2018-04-01 10:00:00,,15.3,17.9,,,
TH4,2018-04-01 10:00:00,17.4,22.5,48.6,,,
ST5,2018-04-01 10:00:00,8.0,11.0,20.4,,,
RB7,2018-04-01 10:00:00,,15.6,48.0,,,
TD5,2018-04-01 10:00:00,8.2,,,,,
CD1,2018-04-01 11:00:00,15.4,18.0,95.0,,,
BL0,2018-04-01 11:00:00,12.9,16.6,53.0,,,
GR4,2018-04-01 11:00:00,8.8,20.4,18.8,,,
MY7,2018-04-01 11:00:00,13.9,22.8,,,,
HV1,2018-04-01 11:00:00,9.5,11.7,30.5,,,
GN3,2018-04-01 11:00:00,13.7,19.1,55.5,,,
GR9,2018-04-01 11:00:00,13.8,24.3,62.8,,,
LW2,2018-04-01 11:00:00,16.1,21.3,50.3,,,
GN0,2018-04-01 11:00:00,14.7,19.9,43.3,,,
KF1,2018-04-01 11:00:00,10.9,13.1,,,,
CD9,2018-04-01 11:00:00,19.0,23.1,85.0,,,
CT3,2018-04-01 11:00:00,,13.4,33.4,,,
CT2,2018-04-01 11:00:00,13.0,,,,,
BX9,2018-04-01 11:00:00,15.2,,,,,
BX1,2018-04-01 11:00:00,,18.0,28.0,,,
TH4,2018-04-01 11:00:00,13.4,24.6,59.2,,,
ST5,2018-04-01 11:00:00,9.0,15.0,23.1,,,
RB7,2018-04-01 11:00:00,,16.0,42.4,,,
TD5,2018-04-01 11:00:00,12.5,,,,,
CD1,2018-04-01 12:00:00,18.1,21.1,58.7,,,
BL0,2018-04-01 12:00:00,13.3,18.2,48.0,,,
GR4,2018-04-01 12:00:00,5.4,15.8,12.0,,,
MY7,2018-04-01 12:00:00,15.9,26.0,,,,
HV1,2018-04-01 12:00:00,10.8,13.4,35.3,,,
GN3,2018-04-01 12:00:00,12.4,17.5,38.5,,,
GR9,2018-04-01 12:00:00,9.3,16.4,42.5,,,
LW2,2018-04-01 12:00:00,13.5,18.0,38.1,,,
GN0,2018-04-01 12:00:00,12.4,18.0,23.1,,,
KF1,2018-04-01 12:00:00,12.3,14.9,,,,
CD9,2018-04-01 12:00:00,18.6,22.9,81.9,,,
CT3,2018-04-01 12:00:00,,14.8,29.1,,,
CT2,2018-04-01 12:00:00,17.0,,,,,
BX9,2018-04-01 12:00:00,14.2,,,,,
BX1,2018-04-01 12:00:00,,14.2,18.5,,,
TH4,2018-04-01 12:00:00,11.0,21.0,54.9,,,
ST5,2018-04-01 12:00:00,9.0,9.0,18.0,,,
RB7,2018-04-01 12:00:00,,17.6,40.0,,,
TD5,2018-04-01 12:00:00,11.8,,,,,
CD1,2018-04-01 13:00:00,13.5,12.6,50.4,,,
BL0,2018-04-01 13:00:00,9.0,11.5,25.8,,,
GR4,2018-04-01 13:00:00,6.1,10.9,4.2,,,
MY7,2018-04-01 13:00:00,11.0,18.3,,,,
HV1,2018-04-01 13:00:00,3.7,5.8,26.6,,,
GN3,2018-04-01 13:00:00,9.9,9.7,25.8,,,
GR9,2018-04-01 13:00:00,7.4,9.9,28.8,,,
LW2,2018-04-01 13:00:00,12.4,12.8,15.5,,,
GN0,2018-04-01 13:00:00,9.5,13.7,18.3,,,
KF1,2018-04-01 13:00:00,7.4,8.7,,,,
CD9,2018-04-01 13:00:00,15.4,16.4,72.5,,,
CT3,2018-04-01 13:00:00,,7.8,20.1,,,
CT2,2018-04-01 13:00:00,12.0,,,,,
BX9,2018-04-01 13:00:00,10.5,,,,,
BX1,2018-04-01 13:00:00,,10.1,8.5,,,
TH4,2018-04-01 13:00:00,10.3,,53.4,,,
ST5,2018-04-01 13:00:00,7.0,7.0,12.3,,,
RB7,2018-04-01 13:00:00,,13.4,33.9,,,
TD5,2018-04-01 13:00:00,9.2,,,,,
CD1,2018-04-01 14:00:00,7.9,10.9,46.5,,,
BL0,2018-04-01 14:00:00,6.4,8.2,20.5,,,
GR4,2018-04-01 14:00:00,9.5,6.6,-0.9,,,
MY7,2018-04-01 14:00:00,8.8,11.4,,,,
HV1,2018-04-01 14:00:00,6.9,7.9,18.7,,,
GN3,2018-04-01 14:00:00,7.8,8.8,27.9,,,
GR9,2018-04-01 14:00:00,5.7,9.8,21.0,,,
LW2,2018-04-01 14:00:00,7.3,10.2,17.4,,,
GN0,2018-04-01 14:00:00,8.7,9.9,15.0,,,
KF1,2018-04-01 14:00:00,6.4,7.4,,,,
CD9,2018-04-01 14:00:00,9.8,10.7,73.3,,,
CT3,2018-04-01 14:00:00,,11.4,14.0,,,
CT2,2018-04-01 14:00:00,12.0,,,,,
BX9,2018-04-01 14:00:00,9.3,,,,,
BX1,2018-04-01 14:00:00,,10.3,-0.6,,,
TH4,2018-04-01 14:00:00,8.5,12.6,37.6,,,
ST5,2018-04-01 14:00:00,7.0,7.0,11.3,,,
RB7,2018-04-01 14:00:00,,4.6,16.0,,,
TD5,2018-04-01 14:00:00,8.5,,,,,
CD1,2018-04-01 15:00:00,9.0,10.7,39.1,,,
BL0,2018-04-01 15:00:00,10.1,7.2,32.5,,,
GR4,2018-04-01 15:00:00,5.5,11.4,1.9,,,
MY7,2018-04-01 15:00:00,7.1,12.0,,,,
HV1,2018-04-01 15:00:00,8.7,8.7,19.2,,,
GN3,2018-04-01 15:00:00,10.4,11.0,24.8,,,
GR9,2018-04-01 15:00:00,7.9,11.7,35.3,,,
LW2,2018-04-01 15:00:00,8.1,12.5,37.2,,,
GN0,2018-04-01 15:00:00,9.0,9.7,29.3,,,
KF1,2018-04-01 15:00:00,7.1,7.9,,,,
CD9,2018-04-01 15:00:00,10.5,10.6,57.4,,,
CT3,2018-04-01 15:00:00,,14.0,15.9,,,
CT2,2018-04-01 15:00:00,18.0,,,,,
BX9,2018-04-01 15:00:00,10.3,,,,,
BX1,2018-04-01 15:00:00,,11.3,2.0,,,
TH4,2018-04-01 15:00:00,6.7,13.5,22.0,,,
ST5,2018-04-01 15:00:00,7.0,11.0,12.9,,,
RB7,2018-04-01 15:00:00,,12.8,21.8,,,
TD5,2018-04-01 15:00:00,10.4,,,,,
CD1,2018-04-01 16:00:00,10.5,7.8,26.4,,,
BL0,2018-04-01 16:00:00,9.3,7.4,50.9,,,
GR4,2018-04-01 16:00:00,9.8,10.7,0.5,,,
MY7,2018-04-01 16:00:00,,10.9,,,,
HV1,2018-04-01 16:00:00,7.5,6.8,13.1,,,
GN3,2018-04-01 16:00:00,9.4,13.6,19.0,,,
GR9,2018-04-01 16:00:00,6.9,11.6,23.5,,,
LW2,2018-04-01 16:00:00,11.3,13.7,26.3,,,
GN0,2018-04-01 16:00:00,11.1,10.0,20.6,,,
KF1,2018-04-01 16:00:00,7.3,8.1,,,,
CD9,2018-04-01 16:00:00,9.9,9.9,45.0,,,
CT3,2018-04-01 16:00:00,,12.6,16.0,,,
CT2,2018-04-01 16:00:00,19.0,,,,,
BX9,2018-04-01 16:00:00,9.2,,,,,
BX1,2018-04-01 16:00:00,,11.4,7.4,,,
TH4,2018-04-01 16:00:00,8.3,44.3,17.8,,,
ST5,2018-04-01 16:00:00,9.0,10.0,10.8,,,
RB7,2018-04-01 16:00:00,11.0,10.6,18.2,,,
TD5,2018-04-01 16:00:00,10.5,,,,,
CD1,2018-04-01 17:00:00,10.1,11.6,30.1,,,
BL0,2018-04-01 17:00:00,7.0,8.6,39.8,,,
GR4,2018-04-01 17:00:00,8.3,9.7,2.1,,,
MY7,2018-04-01 17:00:00,,10.7,,,,
HV1,2018-04-01 17:00:00,10.7,10.5,11.1,,,
GN3,2018-04-01 17:00:00,8.2,13.2,17.6,,,
GR9,2018-04-01 17:00:00,8.1,10.6,16.7,,,
LW2,2018-04-01 17:00:00,8.1,12.1,26.3,,,
GN0,2018-04-01 17:00:00,11.0,18.2,14.9,,,
KF1,2018-04-01 17:00:00,7.9,8.7,,,,
CD9,2018-04-01 17:00:00,9.2,8.8,41.2,,,
CT3,2018-04-01 17:00:00,,18.2,13.1,,,
CT2,2018-04-01 17:00:00,16.0,,,,,
BX9,2018-04-01 17:00:00,9.0,,,,,
BX1,2018-04-01 17:00:00,,11.6,6.7,,,
TH4,2018-04-01 17:00:00,8.6,12.4,19.8,,,
ST5,2018-04-01 17:00:00,8.0,8.0,6.1,,,
RB7,2018-04-01 17:00:00,11.0,8.2,11.4,,,
TD5,2018-04-01 17:00:00,9.4,,,,,
CD1,2018-04-01 18:00:00,11.1,10.3,25.1,,,
BL0,2018-04-01 18:00:00,8.3,10.0,24.3,,,
GR4,2018-04-01 18:00:00,2.0,11.9,-0.2,,,
MY7,2018-04-01 18:00:00,7.6,11.3,,,,
HV1,2018-04-01 18:00:00,6.7,6.1,10.5,,,
GN3,2018-04-01 18:00:00,10.1,12.0,18.0,,,
GR9,2018-04-01 18:00:00,7.1,14.0,14.3,,,
LW2,2018-04-01 18:00:00,6.3,11.3,30.1,,,
GN0,2018-04-01 18:00:00,11.3,14.7,12.9,,,
KF1,2018-04-01 18:00:00,8.1,8.9,,,,
CD9,2018-04-01 18:00:00,11.6,10.9,40.2,,,
CT3,2018-04-01 18:00:00,,15.4,13.8,,,
CT2,2018-04-01 18:00:00,18.0,,,,,
BX9,2018-04-01 18:00:00,10.3,,,,,
BX1,2018-04-01 18:00:00,,12.0,7.8,,,
TH4,2018-04-01 18:00:00,9.1,13.4,17.5,,,
ST5,2018-04-01 18:00:00,16.0,6.0,5.7,,,
RB7,2018-04-01 18:00:00,16.0,16.8,14.3,,,
TD5,2018-04-01 18:00:00,9.6,,,,,
CD1,2018-04-01 19:00:00,12.7,6.6,29.1,,,
BL0,2018-04-01 19:00:00,7.0,5.6,22.6,,,
GR4,2018-04-01 19:00:00,1.3,8.7,-1.2,,,
MY7,2018-04-01 19:00:00,10.8,7.5,,,,
HV1,2018-04-01 19:00:00,6.6,7.1,20.5,,,
GN3,2018-04-01 19:00:00,7.2,9.3,11.6,,,
GR9,2018-04-01 19:00:00,2.1,8.5,11.8,,,
LW2,2018-04-01 19:00:00,5.8,7.1,25.9,,,
GN0,2018-04-01 19:00:00,6.7,7.7,9.7,,,
KF1,2018-04-01 19:00:00,6.3,6.9,,,,
CD9,2018-04-01 19:00:00,10.0,9.7,48.5,,,
CT3,2018-04-01 19:00:00,,7.8,15.3,,,
CT2,2018-04-01 19:00:00,13.0,,,,,
BX9,2018-04-01 19:00:00,8.6,,,,,
BX1,2018-04-01 19:00:00,,9.5,9.6,,,
TH4,2018-04-01 19:00:00,8.3,11.2,17.2,,,
ST5,2018-04-01 19:00:00,3.0,5.0,9.2,,,
RB7,2018-04-01 19:00:00,15.0,11.8,14.4,,,
TD5,2018-04-01 19:00:00,5.9,,,,,
CD1,2018-04-01 20:00:00,4.7,6.6,29.0,,,
BL0,2018-04-01 20:00:00,6.6,2.9,26.4,,,
GR4,2018-04-01 20:00:00,1.1,5.5,-2.4,,,
MY7,2018-04-01 20:00:00,5.2,8.2,,,,
HV1,2018-04-01 20:00:00,1.4,2.7,26.4,,,
GN3,2018-04-01 20:00:00,0.6,4.8,13.7,,,
GR9,2018-04-01 20:00:00,1.5,5.7,11.9,,,
LW2,2018-04-01 20:00:00,-1.0,5.2,13.2,,,
GN0,2018-04-01 20:00:00,6.1,6.1,9.6,,,
KF1,2018-04-01 20:00:00,3.2,3.8,,,,
CD9,2018-04-01 20:00:00,6.1,6.2,57.1,,,
CT3,2018-04-01 20:00:00,,9.8,9.9,,,
CT2,2018-04-01 20:00:00,8.0,,,,,
BX9,2018-04-01 20:00:00,5.7,,,,,
BX1,2018-04-01 20:00:00,,8.2,9.5,,,
TH4,2018-04-01 20:00:00,3.9,8.7,23.5,,,
ST5,2018-04-01 20:00:00,3.0,2.0,9.4,,,
RB7,2018-04-01 20:00:00,9.0,10.0,19.5,,,
TD5,2018-04-01 20:00:00,5.6,,,,,
CD1,2018-04-01 21:00:00,6.6,8.3,33.2,,,
BL0,2018-04-01 21:00:00,3.1,6.1,23.5,,,
GR4,2018-04-01 21:00:00,8.6,2.7,-2.4,,,
MY7,2018-04-01 21:00:00,5.9,11.6,,,,
HV1,2018-04-01 21:00:00,6.3,6.8,14.6,,,
GN3,2018-04-01 21:00:00,5.9,9.4,11.6,,,
GR9,2018-04-01 21:00:00,2.7,8.6,13.7,,,
LW2,2018-04-01 21:00:00,6.1,8.6,13.6,,,
GN0,2018-04-01 21:00:00,4.3,5.8,9.6,,,
KF1,2018-04-01 21:00:00,4.1,5.4,,,,
CD9,2018-04-01 21:00:00,7.4,8.2,57.0,,,
CT3,2018-04-01 21:00:00,,11.0,13.5,,,
CT2,2018-04-01 21:00:00,6.0,,,,,
BX9,2018-04-01 21:00:00,6.2,,,,,
BX1,2018-04-01 21:00:00,,9.3,7.7,,,
TH4,2018-04-01 21:00:00,7.6,12.1,36.6,,,
ST5,2018-04-01 21:00:00,5.0,6.0,10.7,,,
RB7,2018-04-01 21:00:00,8.0,13.6,14.0,,,
TD5,2018-04-01 21:00:00,5.6,,,,,
CD1,2018-04-01 22:00:00,9.4,10.6,44.7,,,
BL0,2018-04-01 22:00:00,3.8,7.7,26.6,,,
GR4,2018-04-01 22:00:00,2.1,12.1,-1.6,,,
MY7,2018-04-01 22:00:00,10.3,14.4,,,,
HV1,2018-04-01 22:00:00,0.6,3.5,20.4,,,
GN3,2018-04-01 22:00:00,6.6,9.7,11.6,,,
GR9,2018-04-01 22:00:00,3.8,8.6,17.1,,,
LW2,2018-04-01 22:00:00,4.4,12.0,17.4,,,
GN0,2018-04-01 22:00:00,6.1,16.1,12.2,,,
KF1,2018-04-01 22:00:00,5.4,7.5,,,,
CD9,2018-04-01 22:00:00,4.6,6.7,73.3,,,
CT3,2018-04-01 22:00:00,,17.2,17.1,,,
CT2,2018-04-01 22:00:00,8.0,,,,,
BX9,2018-04-01 22:00:00,6.6,,,,,
BX1,2018-04-01 22:00:00,,11.4,9.2,,,
TH4,2018-04-01 22:00:00,6.9,16.7,38.0,,,
ST5,2018-04-01 22:00:00,6.0,10.0,11.4,,,
RB7,2018-04-01 22:00:00,16.0,11.2,13.8,,,
TD5,2018-04-01 22:00:00,8.5,,,,,
CD1,2018-04-01 23:00:00,9.6,12.3,46.2,,,
BL0,2018-04-01 23:00:00,1.8,9.3,29.3,,,
GR4,2018-04-01 23:00:00,9.5,4.6,-0.7,,,
MY7,2018-04-01 23:00:00,8.3,18.5,,,,
HV1,2018-04-01 23:00:00,3.9,6.8,27.2,,,
GN3,2018-04-01 23:00:00,6.5,9.7,13.7,,,
GR9,2018-04-01 23:00:00,2.8,9.1,17.3,,,
LW2,2018-04-01 23:00:00,6.6,11.4,22.6,,,
GN0,2018-04-01 23:00:00,6.9,13.4,13.7,,,
KF1,2018-04-01 23:00:00,5.3,7.8,,,,
CD9,2018-04-01 23:00:00,6.3,8.9,80.8,,,
CT3,2018-04-01 23:00:00,,16.8,19.5,,,
CT2,2018-04-01 23:00:00,5.0,,,,,
BX9,2018-04-01 23:00:00,7.2,,,,,
BX1,2018-04-01 23:00:00,,11.4,10.6,,,
TH4,2018-04-01 23:00:00,6.6,14.0,42.5,,,
ST5,2018-04-01 23:00:00,4.0,13.0,9.1,,,
RB7,2018-04-01 23:00:00,12.0,16.2,22.2,,,
TD5,2018-04-01 23:00:00,8.8,,,,,
CD1,2018-04-02 00:00:00,7.7,11.8,47.2,,,
BL0,2018-04-02 00:00:00,6.2,10.9,25.8,,,
GR4,2018-04-02 00:00:00,2.7,11.3,0.5,,,
MY7,2018-04-02 00:00:00,27.1,16.5,,,,
HV1,2018-04-02 00:00:00,9.5,12.3,25.7,,,
GN3,2018-04-02 00:00:00,5.6,10.2,14.8,,,
GR9,2018-04-02 00:00:00,2.9,10.4,14.9,,,
LW2,2018-04-02 00:00:00,3.9,12.9,19.8,,,
GN0,2018-04-02 00:00:00,5.1,14.8,12.5,,,
KF1,2018-04-02 00:00:00,5.2,7.8,,,,
CD9,2018-04-02 00:00:00,11.3,13.8,81.0,,,
CT3,2018-04-02 00:00:00,,14.2,17.3,,,
CT2,2018-04-02 00:00:00,6.0,,,,,
BX9,2018-04-02 00:00:00,7.7,,,,,
BX1,2018-04-02 00:00:00,,13.5,11.3,,,
TH4,2018-04-02 00:00:00,7.4,19.6,48.1,,,
ST5,2018-04-02 00:00:00,3.0,11.0,13.0,,,
RB7,2018-04-02 00:00:00,12.0,14.8,22.5,,,
TD5,2018-04-02 00:00:00,6.8,,,,,
CD1,2018-04-02 01:00:00,8.3,13.3,43.9,,,
BL0,2018-04-02 01:00:00,5.9,11.0,31.6,,,
GR4,2018-04-02 01:00:00,4.6,10.8,0.1,,,
MY7,2018-04-02 01:00:00,9.5,19.0,,,,
HV1,2018-04-02 01:00:00,7.3,12.3,27.8,,,
GN3,2018-04-02 01:00:00,6.4,11.9,17.4,,,
GR9,2018-04-02 01:00:00,4.4,12.2,19.6,,,
LW2,2018-04-02 01:00:00,3.4,14.7,23.5,,,
GN0,2018-04-02 01:00:00,6.2,8.9,14.3,,,
KF1,2018-04-02 01:00:00,5.0,7.6,,,,
CD9,2018-04-02 01:00:00,10.0,14.2,87.1,,,
CT3,2018-04-02 01:00:00,,17.0,19.4,,,
CT2,2018-04-02 01:00:00,6.0,,,,,
BX9,2018-04-02 01:00:00,5.3,,,,,
BX1,2018-04-02 01:00:00,,13.3,10.9,,,
TH4,2018-04-02 01:00:00,6.5,17.4,43.9,,,
ST5,2018-04-02 01:00:00,5.0,10.0,12.8,,,
RB7,2018-04-02 01:00:00,11.0,14.4,20.6,,,
TD5,2018-04-02 01:00:00,5.1,,,,,
CD1,2018-04-02 02:00:00,8.9,11.4,36.5,,,
BL0,2018-04-02 02:00:00,4.7,10.5,26.6,,,
GR4,2018-04-02 02:00:00,5.3,10.1,-1.1,,,
MY7,2018-04-02 02:00:00,15.5,18.4,,,,
HV1,2018-04-02 02:00:00,4.7,8.7,23.9,,,
GN3,2018-04-02 02:00:00,5.1,8.0,16.3,,,
GR9,2018-04-02 02:00:00,2.7,9.8,18.4,,,
LW2,2018-04-02 02:00:00,9.6,15.9,19.8,,,
GN0,2018-04-02 02:00:00,4.9,7.9,14.2,,,
KF1,2018-04-02 02:00:00,4.7,7.3,,,,
CD9,2018-04-02 02:00:00,12.9,16.6,95.5,,,
CT3,2018-04-02 02:00:00,,12.6,16.7,,,
CT2,2018-04-02 02:00:00,4.0,,,,,
BX9,2018-04-02 02:00:00,7.7,,,,,
BX1,2018-04-02 02:00:00,,11.9,8.5,,,
TH4,2018-04-02 02:00:00,8.9,16.4,44.2,,,
ST5,2018-04-02 02:00:00,5.0,10.0,27.7,,,
RB7,2018-04-02 02:00:00,12.0,5.4,20.8,,,
TD5,2018-04-02 02:00:00,3.9,,,,,
CD1,2018-04-02 03:00:00,10.6,10.0,51.5,,,
BL0,2018-04-02 03:00:00,6.8,10.5,29.1,,,
GR4,2018-04-02 03:00:00,5.2,9.7,0.1,,,
MY7,2018-04-02 03:00:00,11.9,16.8,,,,
HV1,2018-04-02 03:00:00,6.3,10.2,26.4,,,
GN3,2018-04-02 03:00:00,4.2,8.9,12.6,,,
GR9,2018-04-02 03:00:00,6.9,10.7,20.8,,,
LW2,2018-04-02 03:00:00,8.7,9.4,20.3,,,
GN0,2018-04-02 03:00:00,9.7,11.1,13.4,,,
KF1,2018-04-02 03:00:00,4.6,7.2,,,,
CD9,2018-04-02 03:00:00,11.4,14.3,102.9,,,
CT3,2018-04-02 03:00:00,,19.6,16.4,,,
CT2,2018-04-02 03:00:00,3.0,,,,,
BX9,2018-04-02 03:00:00,7.0,,,,,
BX1,2018-04-02 03:00:00,,12.7,8.9,,,
TH4,2018-04-02 03:00:00,8.5,16.6,44.5,,,
ST5,2018-04-02 03:00:00,6.0,10.0,17.5,,,
RB7,2018-04-02 03:00:00,12.0,13.8,17.7,,,
TD5,2018-04-02 03:00:00,6.4,,,,,
CD1,2018-04-02 04:00:00,11.4,15.4,57.2,,,
BL0,2018-04-02 04:00:00,7.7,11.6,35.6,,,
GR4,2018-04-02 04:00:00,5.0,11.8,0.4,,,
MY7,2018-04-02 04:00:00,10.5,19.9,,,,
HV1,2018-04-02 04:00:00,5.4,8.8,29.9,,,
GN3,2018-04-02 04:00:00,10.3,14.0,22.6,,,
GR9,2018-04-02 04:00:00,4.3,10.5,22.7,,,
LW2,2018-04-02 04:00:00,8.8,17.5,22.1,,,
GN0,2018-04-02 04:00:00,3.2,5.7,12.6,,,
KF1,2018-04-02 04:00:00,5.1,6.9,,,,
CD9,2018-04-02 04:00:00,8.4,12.1,91.1,,,
CT3,2018-04-02 04:00:00,,18.6,21.2,,,
CT2,2018-04-02 04:00:00,8.0,,,,,
BX9,2018-04-02 04:00:00,11.1,,,,,
BX1,2018-04-02 04:00:00,,13.8,10.1,,,
TH4,2018-04-02 04:00:00,6.8,15.3,40.7,,,
ST5,2018-04-02 04:00:00,8.0,10.0,16.3,,,
RB7,2018-04-02 04:00:00,12.0,10.8,21.6,,,
TD5,2018-04-02 04:00:00,6.2,,,,,
CD1,2018-04-02 05:00:00,10.1,12.9,52.8,,,
BL0,2018-04-02 05:00:00,1.4,10.3,29.6,,,
GR4,2018-04-02 05:00:00,5.2,7.9,-1.5,,,
MY7,2018-04-02 05:00:00,15.0,17.1,,,,
HV1,2018-04-02 05:00:00,8.5,12.4,23.5,,,
GN3,2018-04-02 05:00:00,6.5,9.4,14.8,,,
GR9,2018-04-02 05:00:00,6.4,10.5,18.4,,,
LW2,2018-04-02 05:00:00,14.0,13.0,20.2,,,
GN0,2018-04-02 05:00:00,3.0,9.0,13.0,,,
KF1,2018-04-02 05:00:00,5.2,7.1,,,,
CD9,2018-04-02 05:00:00,7.9,11.5,103.8,,,
CT3,2018-04-02 05:00:00,,16.2,17.4,,,
CT2,2018-04-02 05:00:00,10.0,,,,,
BX9,2018-04-02 05:00:00,8.6,,,,,
BX1,2018-04-02 05:00:00,,11.3,8.8,,,
TH4,2018-04-02 05:00:00,8.1,16.6,39.2,,,
ST5,2018-04-02 05:00:00,8.0,8.0,17.6,,,
RB7,2018-04-02 05:00:00,12.0,13.4,19.0,,,
TD5,2018-04-02 05:00:00,6.5,,,,,
CD1,2018-04-02 06:00:00,8.2,14.0,46.7,,,
BL0,2018-04-02 06:00:00,5.8,10.6,34.6,,,
GR4,2018-04-02 06:00:00,6.7,9.2,1.4,,,
MY7,2018-04-02 06:00:00,20.2,18.2,,,,
HV1,2018-04-02 06:00:00,9.2,10.9,25.6,,,
GN3,2018-04-02 06:00:00,8.6,9.8,17.9,,,
GR9,2018-04-02 06:00:00,6.4,13.0,20.8,,,
LW2,2018-04-02 06:00:00,12.4,16.5,23.1,,,
GN0,2018-04-02 06:00:00,7.3,13.5,16.8,,,
KF1,2018-04-02 06:00:00,5.3,7.7,,,,
CD9,2018-04-02 06:00:00,18.3,19.9,113.6,,,
CT3,2018-04-02 06:00:00,,19.2,25.1,,,
CT2,2018-04-02 06:00:00,8.0,,,,,
BX9,2018-04-02 06:00:00,6.0,,,,,
BX1,2018-04-02 06:00:00,,11.6,13.1,,,
TH4,2018-04-02 06:00:00,9.4,17.2,53.1,,,
ST5,2018-04-02 06:00:00,8.0,9.0,16.6,,,
RB7,2018-04-02 06:00:00,10.0,41.6,25.7,,,
TD5,2018-04-02 06:00:00,9.1,,,,,
CD1,2018-04-02 07:00:00,11.4,14.5,44.8,,,
BL0,2018-04-02 07:00:00,10.0,11.4,29.8,,,
GR4,2018-04-02 07:00:00,4.9,9.2,2.1,,,
MY7,2018-04-02 07:00:00,12.3,21.5,,,,
HV1,2018-04-02 07:00:00,4.1,5.9,25.9,,,
GN3,2018-04-02 07:00:00,7.1,9.0,15.5,,,
GR9,2018-04-02 07:00:00,5.0,10.8,20.1,,,
